dt,user_pseudo_id,event_name,category,continent,country,region,medium,source
2023-08-02 08:10:46.000000 UTC,97557853.17,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 08:11:24.000000 UTC,97557853.17,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 08:11:28.000000 UTC,97557853.17,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 08:12:58.000000 UTC,97557853.17,kakao_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 08:13:03.000000 UTC,97557853.17,kakao_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 08:13:06.000000 UTC,97557853.17,kakao_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 08:13:21.000000 UTC,97557853.17,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 19:53:26.000000 UTC,112019657.2,first_visit,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:53:26.000000 UTC,112019657.2,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:53:26.000000 UTC,112019657.2,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:53:29.000000 UTC,112019657.2,start_bnt,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:53:29.000000 UTC,112019657.2,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:53:33.000000 UTC,112019657.2,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:53:38.000000 UTC,112019657.2,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:53:51.000000 UTC,112019657.2,Q1-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:53:59.000000 UTC,112019657.2,Q2-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:54:24.000000 UTC,112019657.2,Q3-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:54:30.000000 UTC,112019657.2,Q4-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:54:45.000000 UTC,112019657.2,Q5-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:54:45.000000 UTC,112019657.2,Q6-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:55:00.000000 UTC,112019657.2,Q7-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:55:13.000000 UTC,112019657.2,Q8-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:55:32.000000 UTC,112019657.2,Q9-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:55:34.000000 UTC,112019657.2,Q10-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:55:35.000000 UTC,112019657.2,result_1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:55:35.000000 UTC,112019657.2,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:55:44.000000 UTC,112019657.2,60 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:55:44.000000 UTC,112019657.2,90 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-03 19:55:49.000000 UTC,112019657.2,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-02 15:22:00.000000 UTC,136955132.2,first_visit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:22:00.000000 UTC,136955132.2,session_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:22:00.000000 UTC,136955132.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:22:04.000000 UTC,136955132.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:22:04.000000 UTC,136955132.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:22:04.000000 UTC,136955132.2,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:22:09.000000 UTC,136955132.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:22:20.000000 UTC,136955132.2,Q1-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:22:31.000000 UTC,136955132.2,Q2-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:22:56.000000 UTC,136955132.2,Q3-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:23:04.000000 UTC,136955132.2,Q4-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:23:32.000000 UTC,136955132.2,Q5-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:23:40.000000 UTC,136955132.2,Q6-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:23:48.000000 UTC,136955132.2,Q7-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:24:05.000000 UTC,136955132.2,Q8-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:24:20.000000 UTC,136955132.2,Q9-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:24:22.000000 UTC,136955132.2,Q10-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:24:22.000000 UTC,136955132.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:24:22.000000 UTC,136955132.2,result_4,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:24:27.000000 UTC,136955132.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:24:33.000000 UTC,136955132.2,60 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:24:33.000000 UTC,136955132.2,90 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 15:25:38.000000 UTC,136955132.2,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:07:48.000000 UTC,148555749.2,result_6,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:08:52.000000 UTC,153469667.2,first_visit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:08:52.000000 UTC,153469667.2,session_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:08:52.000000 UTC,153469667.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:08:54.000000 UTC,153469667.2,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:08:54.000000 UTC,153469667.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:08:55.000000 UTC,153469667.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:09:00.000000 UTC,153469667.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:10:40.000000 UTC,153469667.2,Q1-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:10:49.000000 UTC,153469667.2,Q2-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:10:56.000000 UTC,153469667.2,Q3-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:10:56.000000 UTC,153469667.2,Q4-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:07.000000 UTC,153469667.2,Q5-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:07.000000 UTC,153469667.2,Q6-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:07.000000 UTC,153469667.2,Q7-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:16.000000 UTC,153469667.2,Q8-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:23.000000 UTC,153469667.2,Q9-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:24.000000 UTC,153469667.2,result_1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:24.000000 UTC,153469667.2,Q10-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:24.000000 UTC,153469667.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:26.000000 UTC,153469667.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:31.000000 UTC,153469667.2,60 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:31.000000 UTC,153469667.2,90 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:45.000000 UTC,153469667.2,kakao_share_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:50.000000 UTC,153469667.2,form_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:11:50.000000 UTC,153469667.2,form_submit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:13:23.000000 UTC,153469667.2,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:37.000000 UTC,153469667.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:38.000000 UTC,153469667.2,url_share_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:38.000000 UTC,153469667.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:41.000000 UTC,153469667.2,url_share_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:43.000000 UTC,153469667.2,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:43.000000 UTC,153469667.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:45.000000 UTC,153469667.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:50.000000 UTC,153469667.2,Q1-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:50.000000 UTC,153469667.2,Q2-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:50.000000 UTC,153469667.2,Q3-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:55.000000 UTC,153469667.2,Q4-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:55.000000 UTC,153469667.2,Q5-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:55.000000 UTC,153469667.2,Q6-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:55.000000 UTC,153469667.2,Q7-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:55.000000 UTC,153469667.2,Q8-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:59.000000 UTC,153469667.2,Q9-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:59.000000 UTC,153469667.2,Q10-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:59.000000 UTC,153469667.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:14:59.000000 UTC,153469667.2,result_4,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:15:00.000000 UTC,153469667.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:15:04.000000 UTC,153469667.2,kakao_share_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:15:04.000000 UTC,153469667.2,60 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:15:04.000000 UTC,153469667.2,90 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:15:09.000000 UTC,153469667.2,form_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:15:09.000000 UTC,153469667.2,form_submit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 15:15:31.000000 UTC,153469667.2,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 21:02:38.000000 UTC,191724242.2,first_visit,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:02:38.000000 UTC,191724242.2,session_start,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:02:38.000000 UTC,191724242.2,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:02:44.000000 UTC,191724242.2,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:02:44.000000 UTC,191724242.2,start_bnt,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:02:49.000000 UTC,191724242.2,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:03:01.000000 UTC,191724242.2,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:03:06.000000 UTC,191724242.2,Q1-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:03:20.000000 UTC,191724242.2,Q2-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:03:44.000000 UTC,191724242.2,Q3-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:04:06.000000 UTC,191724242.2,Q4-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:04:16.000000 UTC,191724242.2,Q5-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:04:25.000000 UTC,191724242.2,Q6-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:04:30.000000 UTC,191724242.2,Q7-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:04:48.000000 UTC,191724242.2,Q8-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:05:02.000000 UTC,191724242.2,Q9-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:05:16.000000 UTC,191724242.2,Q10-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:05:17.000000 UTC,191724242.2,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:05:17.000000 UTC,191724242.2,result_5,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:05:43.000000 UTC,191724242.2,60 % Scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:05:45.000000 UTC,191724242.2,90 % Scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:05:49.000000 UTC,191724242.2,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-04 21:05:49.000000 UTC,191724242.2,user_engagement,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-31 19:46:39.000000 UTC,196604827.2,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:46:39.000000 UTC,196604827.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:49:52.000000 UTC,196604827.2,result_1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:49:52.000000 UTC,196604827.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:49:52.000000 UTC,196604827.2,entj_1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:49:54.000000 UTC,196604827.2,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:49:54.000000 UTC,196604827.2,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 19:49:58.000000 UTC,196604827.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 19:26:21.000000 UTC,196604827.2,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 19:26:21.000000 UTC,196604827.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 19:26:23.000000 UTC,196604827.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 19:26:23.000000 UTC,196604827.2,url_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-02 19:26:25.000000 UTC,196604827.2,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 12:13:33.000000 UTC,205438138.2,first_visit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 12:13:33.000000 UTC,205438138.2,session_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 12:13:33.000000 UTC,205438138.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 12:13:36.000000 UTC,205438138.2,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 12:13:36.000000 UTC,205438138.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 12:13:36.000000 UTC,205438138.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 12:13:41.000000 UTC,205438138.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 12:14:31.000000 UTC,205438138.2,Q1-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 12:14:34.000000 UTC,205438138.2,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 18:54:15.000000 UTC,217679347.2,first_visit,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:54:15.000000 UTC,217679347.2,session_start,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:54:15.000000 UTC,217679347.2,page_view,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:54:18.000000 UTC,217679347.2,result_4,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:54:18.000000 UTC,217679347.2,60 % Scroll,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:54:18.000000 UTC,217679347.2,90 % Scroll,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:54:23.000000 UTC,217679347.2,scroll,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:57:04.000000 UTC,217679347.2,page_view,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:57:06.000000 UTC,217679347.2,result_4,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:57:06.000000 UTC,217679347.2,60 % Scroll,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:57:06.000000 UTC,217679347.2,90 % Scroll,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:57:07.000000 UTC,217679347.2,result_share_bnt,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-08-03 18:57:07.000000 UTC,217679347.2,scroll,mobile,Asia,Japan,Tokyo,(none),(direct)
2023-07-29 18:43:14.000000 UTC,221338773.2,start_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:14.000000 UTC,221338773.2,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:14.000000 UTC,221338773.2,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:14.000000 UTC,221338773.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:15.000000 UTC,221338773.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:19.000000 UTC,221338773.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:24.000000 UTC,221338773.2,Q1-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:24.000000 UTC,221338773.2,Q2-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:33.000000 UTC,221338773.2,Q3-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:40.000000 UTC,221338773.2,Q4-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:40.000000 UTC,221338773.2,Q5-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:49.000000 UTC,221338773.2,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:55.000000 UTC,221338773.2,Q7-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:43:55.000000 UTC,221338773.2,Q8-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:02.000000 UTC,221338773.2,result_1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:02.000000 UTC,221338773.2,Q9-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:02.000000 UTC,221338773.2,Q10-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:02.000000 UTC,221338773.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:02.000000 UTC,221338773.2,entj_1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:06.000000 UTC,221338773.2,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:06.000000 UTC,221338773.2,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:08.000000 UTC,221338773.2,kakao_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:08.000000 UTC,221338773.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:44:11.000000 UTC,221338773.2,result_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:43:25.000000 UTC,221382769.2,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:43:25.000000 UTC,221382769.2,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:43:25.000000 UTC,221382769.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:43:28.000000 UTC,221382769.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:43:28.000000 UTC,221382769.2,start_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:43:29.000000 UTC,221382769.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:43:33.000000 UTC,221382769.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:43:38.000000 UTC,221382769.2,Q1-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:43:45.000000 UTC,221382769.2,Q2-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:07.000000 UTC,221382769.2,Q7-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:07.000000 UTC,221382769.2,Q5-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:07.000000 UTC,221382769.2,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:07.000000 UTC,221382769.2,Q3-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:07.000000 UTC,221382769.2,Q4-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:29.000000 UTC,221382769.2,Q8-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:38.000000 UTC,221382769.2,Q9-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:38.000000 UTC,221382769.2,Q10-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:38.000000 UTC,221382769.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:38.000000 UTC,221382769.2,entj_1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:38.000000 UTC,221382769.2,result_1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-04 18:44:43.000000 UTC,221382769.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 18:16:05.000000 UTC,224538570.2,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 18:16:05.000000 UTC,224538570.2,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 18:16:05.000000 UTC,224538570.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 18:16:06.000000 UTC,224538570.2,result_4,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 18:16:06.000000 UTC,224538570.2,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 18:16:06.000000 UTC,224538570.2,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
